,Unnamed: 0,Curve,ID,IG,IS,Iteration,L,Temperature,Thickness,VD,VG,VS,W,absID,absIG,file,gm2,sqrtID,logabsID,Name
8019,8019,Transfer lin,1.6800000000000002e-13,2.4624000000000003e-11,-2.3473e-11,1,10,300,250,0.1,1.05,0,10,1.6800000000000002e-13,2.4624000000000003e-11,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,8.22694168857905e-12,4.0987803063838397e-07,-12.774690718274135,300-250-10.0-10.0
8020,8020,Transfer lin,2.37e-13,2.5782e-11,-2.8782e-11,1,10,300,250,0.1,1.1,0,10,2.37e-13,2.5782e-11,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,7.414215693661984e-13,4.868264577855234e-07,-12.625251653989894,300-250-10.0-10.0
8021,8021,Transfer lin,2.46e-13,2.7943e-11,-2.6529000000000002e-11,1,10,300,250,0.1,1.15,0,10,2.46e-13,2.7943e-11,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,9.650954804957935e-13,4.959838707054898e-07,-12.609064892896619,300-250-10.0-10.0
8022,8022,Transfer lin,1.51e-13,2.9505e-11,-2.8114e-11,1,10,300,250,0.1,1.2,0,10,1.51e-13,2.9505e-11,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,5.754021609672428e-13,3.8858718455450897e-07,-12.821023052706833,300-250-10.0-10.0
8023,8023,Transfer lin,3.27e-13,3.2178e-11,-3.1774999999999995e-11,1,10,300,250,0.1,1.25,0,10,3.27e-13,3.2178e-11,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,3.405001654533599e-11,5.718391382198318e-07,-12.485452247339715,300-250-10.0-10.0
8024,8024,Transfer lin,9.45e-13,3.3687e-11,-3.3624000000000005e-11,1,10,300,250,0.1,1.3,0,10,9.45e-13,3.3687e-11,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,1.6858741908427146e-11,9.721111047611794e-07,-12.024568191490733,300-250-10.0-10.0
8025,8025,Transfer lin,-2.6000000000000006e-14,3.8514000000000007e-11,-3.8026e-11,1,10,300,250,0.1,1.35,0,10,2.6000000000000006e-14,3.8514000000000007e-11,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,3.774139161829064e-11,1.61245154965971e-07,-13.58502665202918,300-250-10.0-10.0
8026,8026,Transfer lin,1.2799999999999998e-13,4.2114000000000006e-11,-4.0382000000000005e-11,1,10,300,250,0.1,1.4,0,10,1.2799999999999998e-13,4.2114000000000006e-11,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,2.964214421348087e-11,3.5777087639996637e-07,-12.892790030352133,300-250-10.0-10.0
8027,8027,Transfer lin,4.98e-13,4.6774000000000006e-11,-4.1923e-11,1,10,300,250,0.1,1.4500000000000002,0,10,4.98e-13,4.6774000000000006e-11,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,2.9047622047433132e-12,7.05691150575094e-07,-12.302770657240284,300-250-10.0-10.0
8028,8028,Transfer lin,-2.79e-13,5.763100000000002e-11,-5.088800000000001e-11,1,10,300,250,0.1,1.5,0,10,2.79e-13,5.763100000000002e-11,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,5.22824411573191e-12,5.282045058497704e-07,-12.554395796726403,300-250-10.0-10.0
8029,8029,Transfer lin,-8.730000000000002e-13,5.3857e-11,-5.670500000000001e-11,1,10,300,250,0.1,1.55,0,10,8.730000000000002e-13,5.3857e-11,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,7.656356723126383e-11,9.343446901438463e-07,-12.05898575629443,300-250-10.0-10.0
8030,8030,Transfer lin,1.969e-12,6.095200000000001e-11,-6.2054e-11,1,10,300,250,0.1,1.6,0,10,1.969e-12,6.095200000000001e-11,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,6.501919823020589e-11,1.4032106042928838e-06,-11.705754283861882,300-250-10.0-10.0
8031,8031,Transfer lin,-3.03e-12,7.772800000000001e-11,-7.054699999999999e-11,1,10,300,250,0.1,1.65,0,10,3.03e-12,7.772800000000001e-11,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,3.2643537249447664e-11,1.7406895185529213e-06,-11.518557371497696,300-250-10.0-10.0
8032,8032,Transfer lin,-6.920000000000001e-13,8.288e-11,-8.1461e-11,1,10,300,250,0.1,1.7000000000000002,0,10,6.920000000000001e-13,8.288e-11,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,1.3049829573428871e-10,8.31865373723417e-07,-12.15989390554324,300-250-10.0-10.0
8033,8033,Transfer lin,3.5800000000000004e-13,9.497200000000001e-11,-9.3056e-11,1,10,300,250,0.1,1.75,0,10,3.5800000000000004e-13,9.497200000000001e-11,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,3.2074979849544207e-11,5.983310120660637e-07,-12.446116973356125,300-250-10.0-10.0
8034,8034,Transfer lin,1.955e-12,1.0843700000000003e-10,-1.0543e-10,1,10,300,250,0.1,1.8,0,10,1.955e-12,1.0843700000000003e-10,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,3.079420302030781e-11,1.3982131454109564e-06,-11.708853238268116,300-250-10.0-10.0
8035,8035,Transfer lin,1.3300000000000002e-12,1.24125e-10,-1.22837e-10,1,10,300,250,0.1,1.85,0,10,1.3300000000000002e-12,1.24125e-10,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,1.2108665432566762e-11,1.1532562594670795e-06,-11.876148359032914,300-250-10.0-10.0
8036,8036,Transfer lin,-1.103e-12,1.39871e-10,-1.3742800000000002e-10,1,10,300,250,0.1,1.9,0,10,1.103e-12,1.39871e-10,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,3.309540962335701e-13,1.05023806824929e-06,-11.957424487559807,300-250-10.0-10.0
